delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
4168,blue dart,pharmacy,bike,two day,north,rainy,176.6,21.6,00:00.0,00:00.0,no,delivered,3,947.8
4169,fedex,furniture,van,standard,central,stormy,80.5,42.12,00:00.0,00:00.0,no,delivered,5,528.86
4170,xpressbees,fragile items,scooter,express,central,stormy,10.7,16.76,00:00.0,00:00.0,yes,failed,1,153.78
4171,dhl,furniture,truck,express,east,rainy,29.1,16.56,00:00.0,00:00.0,yes,delayed,3,245.18
4172,ekart,documents,truck,two day,east,rainy,86.5,42.67,00:00.0,00:00.0,no,delivered,3,560.51
4173,fedex,documents,ev bike,two day,east,cold,250.1,38.94,00:00.0,00:00.0,no,delivered,3,1367.32
4174,dhl,cosmetics,ev van,same day,east,cold,297.1,1.83,00:00.0,00:00.0,no,delivered,4,1592.99
4175,dhl,clothing,ev bike,express,north,cold,34.2,24.67,00:00.0,00:00.0,no,delivered,4,295.01
4176,dhl,documents,bike,same day,south,foggy,193.7,44.05,00:00.0,00:00.0,no,delivered,4,1200.65
4177,ekart,documents,ev bike,express,central,cold,280.9,24.6,00:00.0,00:00.0,no,delivered,5,1528.3
4178,xpressbees,pharmacy,bike,same day,east,rainy,93.7,0.67,00:00.0,00:00.0,no,delivered,5,569.94
4179,fedex,clothing,van,two day,south,rainy,278.2,28.63,00:00.0,00:00.0,no,delivered,4,1476.89
4180,fedex,furniture,truck,same day,south,rainy,140.5,3.64,00:00.0,00:00.0,yes,delayed,2,813.42
4181,shadowfax,cosmetics,scooter,two day,west,hot,104.5,10.17,00:00.0,00:00.0,no,delivered,5,553.01
4182,dhl,automobile parts,ev bike,same day,east,hot,244.8,2.74,00:00.0,00:00.0,no,delivered,5,1332.22
4183,delhivery,groceries,ev bike,express,east,stormy,31.4,44.02,00:00.0,00:00.0,yes,delayed,3,339.06
4184,amazon logistics,automobile parts,truck,standard,south,cold,146.9,28.84,00:00.0,00:00.0,no,delivered,4,821.02
4185,delhivery,pharmacy,truck,two day,north,rainy,62,19.09,00:00.0,00:00.0,no,delivered,4,367.27
4186,shadowfax,cosmetics,ev van,express,south,hot,139,22.39,00:00.0,00:00.0,yes,failed,1,812.17
4187,ekart,documents,truck,two day,east,cold,158.6,24.68,00:00.0,00:00.0,no,delivered,5,867.04
4188,blue dart,automobile parts,scooter,two day,south,stormy,187.7,5.49,00:00.0,00:00.0,no,delivered,3,954.97
4189,delhivery,documents,truck,same day,east,stormy,43.4,21.16,00:00.0,00:00.0,yes,delayed,3,380.48
4190,ecom express,clothing,van,same day,central,cold,241.5,23.05,00:00.0,00:00.0,no,delivered,5,1376.65
4191,dhl,electronics,bike,express,north,clear,275.7,30.83,00:00.0,00:00.0,yes,delayed,2,1520.99
4192,dhl,pharmacy,ev van,standard,central,stormy,265.6,12.83,00:00.0,00:00.0,no,delivered,4,1366.49
4193,xpressbees,pharmacy,ev bike,two day,north,stormy,172.6,42.68,00:00.0,00:00.0,no,delivered,4,991.04
4194,delhivery,clothing,truck,two day,east,rainy,202.6,20.85,00:00.0,00:00.0,no,delivered,3,1075.55
4195,shadowfax,fragile items,ev bike,same day,west,clear,272.1,11.27,00:00.0,00:00.0,yes,failed,2,1494.31
4196,fedex,documents,truck,two day,south,rainy,33,28.64,00:00.0,00:00.0,no,delivered,5,250.92
4197,fedex,pharmacy,van,standard,south,hot,212.3,22.08,00:00.0,00:00.0,no,delivered,4,1127.74
4198,blue dart,furniture,ev van,same day,east,stormy,171,9.18,00:00.0,00:00.0,no,delivered,4,982.54
4199,ecom express,pharmacy,truck,standard,north,hot,215.7,42.86,00:00.0,00:00.0,no,delivered,3,1207.08
4200,ekart,cosmetics,van,same day,central,hot,59.7,30.35,00:00.0,00:00.0,no,delivered,4,489.55
4201,xpressbees,automobile parts,ev bike,two day,south,hot,89.9,38.99,00:00.0,00:00.0,no,delivered,4,566.47
4202,xpressbees,cosmetics,bike,express,west,hot,275.1,41,00:00.0,00:00.0,no,delivered,4,1548.5
4203,dhl,automobile parts,scooter,express,south,clear,28.9,20.18,00:00.0,00:00.0,no,delivered,5,255.04
4204,blue dart,fragile items,bike,same day,central,clear,277.7,47.21,00:00.0,00:00.0,no,delivered,5,1630.13
4205,ekart,groceries,bike,express,north,clear,216.5,3.14,00:00.0,00:00.0,no,delivered,4,1141.92
4206,amazon logistics,pharmacy,ev bike,two day,west,foggy,77.8,12.12,00:00.0,00:00.0,no,delivered,4,425.36
4207,ecom express,clothing,van,express,west,clear,208.6,10.16,00:00.0,00:00.0,yes,delayed,2,1123.48
4208,ecom express,automobile parts,ev van,express,west,clear,270,9.43,00:00.0,00:00.0,no,delivered,5,1428.29
4209,ekart,automobile parts,truck,express,north,stormy,61.3,38.79,00:00.0,00:00.0,yes,delayed,2,472.87
4210,shadowfax,fragile items,scooter,express,north,cold,207.7,4.48,00:00.0,00:00.0,yes,delayed,2,1101.94
4211,blue dart,cosmetics,scooter,express,central,rainy,288.4,11.05,00:00.0,00:00.0,yes,delayed,3,1525.15
4212,xpressbees,fragile items,van,two day,south,clear,76.5,10.11,00:00.0,00:00.0,no,delivered,5,412.83
4213,dhl,fragile items,bike,same day,central,clear,274.8,39.03,00:00.0,00:00.0,yes,delayed,2,1591.09
4214,xpressbees,documents,truck,express,central,cold,39.6,43,00:00.0,00:00.0,no,delivered,3,377
4215,xpressbees,documents,van,standard,west,cold,218.5,5.88,00:00.0,00:00.0,no,delivered,4,1110.14
4216,ecom express,furniture,bike,two day,north,foggy,15.3,5.42,00:00.0,00:00.0,no,delivered,5,95.6674
4217,fedex,groceries,truck,standard,south,foggy,159.2,0.67,00:00.0,00:00.0,no,delivered,3,796.84
4218,dhl,cosmetics,ev van,express,north,stormy,17.3,31.44,00:00.0,00:00.0,yes,delayed,3,230.82
4219,fedex,cosmetics,ev van,same day,north,foggy,293.1,23.66,00:00.0,00:00.0,yes,delayed,2,1632.7206
4220,blue dart,automobile parts,van,standard,central,hot,251.9,39.57,00:00.0,00:00.0,no,delivered,4,1378.21
4221,blue dart,fragile items,bike,express,east,stormy,258.6,42.17,00:00.0,00:00.0,yes,delayed,3,1469.51
4222,fedex,electronics,ev van,two day,west,cold,277.7,12.94,00:00.0,00:00.0,no,delivered,5,1427.32
4223,amazon logistics,groceries,truck,standard,north,foggy,216.4,17.04,00:00.0,00:00.0,no,delivered,3,1133.12
4224,fedex,documents,ev bike,standard,north,hot,87.8,10.08,00:00.0,00:00.0,no,delivered,5,469.24
4225,amazon logistics,pharmacy,bike,standard,east,rainy,297.1,14.83,00:00.0,00:00.0,no,delivered,4,1544.49
4226,blue dart,groceries,scooter,same day,east,stormy,105.6,36.6,00:00.0,00:00.0,yes,delayed,2,737.8
4227,fedex,automobile parts,scooter,standard,east,hot,261.3,21.2,00:00.0,00:00.0,no,delivered,5,1370.1
4228,shadowfax,documents,ev bike,standard,north,rainy,225.5,32.76,00:00.0,00:00.0,no,delivered,4,1225.78
4229,dhl,groceries,ev bike,express,south,stormy,191,27.36,00:00.0,00:00.0,yes,delayed,3,1087.08
4230,delhivery,fragile items,ev bike,same day,north,rainy,201.9,43.22,00:00.0,00:00.0,yes,delayed,3,1239.16
4231,delhivery,groceries,van,two day,north,cold,3.6,28.66,00:00.0,00:00.0,no,delivered,5,95.6674
4232,ecom express,electronics,scooter,standard,south,hot,172.4,10.93,00:00.0,00:00.0,no,delivered,5,894.79
4233,shadowfax,documents,scooter,same day,west,foggy,29.4,44.7,00:00.0,00:00.0,no,delivered,5,381.1
4234,ekart,groceries,scooter,two day,west,foggy,297.1,34.86,00:00.0,00:00.0,no,delivered,3,1603.08
4235,ekart,pharmacy,bike,same day,central,hot,64,19.16,00:00.0,00:00.0,no,delivered,5,477.48
4236,delhivery,cosmetics,ev bike,two day,south,hot,254.8,9.67,00:00.0,00:00.0,no,delivered,3,1303.01
4237,ecom express,furniture,ev bike,standard,east,cold,237.5,33.15,00:00.0,00:00.0,no,delivered,4,1286.95
4238,delhivery,groceries,ev bike,standard,central,hot,201.6,29.58,00:00.0,00:00.0,no,delivered,5,1096.74
4239,xpressbees,furniture,ev van,same day,east,foggy,173.2,20.43,00:00.0,00:00.0,no,delivered,4,1027.29
4240,ekart,clothing,ev bike,express,north,rainy,129,16.07,00:00.0,00:00.0,yes,delayed,2,743.21
4241,dhl,clothing,scooter,same day,east,hot,229.1,32,00:00.0,00:00.0,no,delivered,5,1341.5
4242,ekart,pharmacy,scooter,same day,north,clear,117.1,5.64,00:00.0,00:00.0,no,delivered,4,702.42
4243,amazon logistics,fragile items,bike,express,south,clear,226.7,25.74,00:00.0,00:00.0,yes,delayed,3,1260.72
4244,delhivery,furniture,ev bike,two day,south,foggy,55.7,49.52,00:00.0,00:00.0,no,delivered,5,427.06
4245,dhl,electronics,ev van,two day,central,cold,245.8,45.83,00:00.0,00:00.0,no,delivered,5,1366.49
4246,ekart,automobile parts,ev bike,express,west,rainy,231.2,14.32,00:00.0,00:00.0,yes,delayed,2,1248.96
4247,ekart,documents,van,standard,west,hot,228.9,20.16,00:00.0,00:00.0,no,delivered,5,1204.98
4248,blue dart,cosmetics,scooter,two day,central,clear,123.2,44.37,00:00.0,00:00.0,no,delivered,4,749.11
4249,ecom express,automobile parts,van,two day,central,stormy,210.9,31.48,00:00.0,00:00.0,no,delivered,4,1148.94
4250,dhl,automobile parts,scooter,two day,south,foggy,153.4,13.18,00:00.0,00:00.0,no,delivered,3,806.54
4251,dhl,clothing,bike,standard,east,clear,81.5,14.48,00:00.0,00:00.0,no,delivered,3,450.94
4252,dhl,clothing,van,same day,east,foggy,141.4,0.67,00:00.0,00:00.0,yes,failed,2,808.38
4253,ecom express,pharmacy,scooter,two day,north,cold,120.7,43.19,00:00.0,00:00.0,no,delivered,4,733.07
4254,dhl,cosmetics,ev bike,express,north,rainy,49.4,5.64,00:00.0,00:00.0,yes,failed,2,313.92
4255,dhl,fragile items,ev van,two day,south,cold,5.5,16.21,00:00.0,00:00.0,no,delivered,5,95.6674
4256,ekart,furniture,scooter,same day,north,rainy,196.7,17.95,00:00.0,00:00.0,yes,delayed,2,1137.35
4257,ekart,clothing,bike,express,west,rainy,222.6,42.07,00:00.0,00:00.0,yes,delayed,3,1289.21
4258,delhivery,cosmetics,ev van,same day,north,clear,93.6,1.1,00:00.0,00:00.0,no,delivered,4,571.3
4259,shadowfax,cosmetics,scooter,same day,south,clear,297.1,6.77,00:00.0,00:00.0,yes,delayed,2,1615.81
4260,delhivery,furniture,scooter,same day,north,cold,66.7,45.42,00:00.0,00:00.0,no,delivered,3,569.76
4261,ekart,pharmacy,ev van,standard,east,foggy,183.1,11.1,00:00.0,00:00.0,no,delivered,5,948.8
4262,blue dart,clothing,ev van,express,central,hot,245,9.4,00:00.0,00:00.0,no,delivered,4,1303.2
4263,ekart,fragile items,truck,same day,north,clear,216.3,28,00:00.0,00:00.0,no,delivered,5,1265.5
4264,xpressbees,electronics,bike,same day,west,rainy,119.6,11.81,00:00.0,00:00.0,yes,delayed,3,733.43
4265,shadowfax,fragile items,ev bike,express,east,stormy,257.2,33.38,00:00.0,00:00.0,yes,delayed,2,1436.14
4266,ecom express,fragile items,ev bike,two day,central,stormy,223.6,44.94,00:00.0,00:00.0,no,delivered,3,1252.82
4267,dhl,cosmetics,van,express,east,hot,77.5,45.65,00:00.0,00:00.0,no,delivered,5,574.45
4268,ecom express,fragile items,truck,express,central,stormy,221.7,41.67,00:00.0,00:00.0,yes,delayed,2,1283.51
4269,delhivery,automobile parts,truck,express,west,foggy,99.8,46.48,00:00.0,00:00.0,no,delivered,3,688.44
4270,fedex,clothing,truck,same day,west,stormy,79.7,46.03,00:00.0,00:00.0,yes,failed,1,636.59
4271,amazon logistics,furniture,truck,same day,east,cold,114.4,10.35,00:00.0,00:00.0,no,delivered,3,703.05
4272,fedex,pharmacy,ev van,express,south,stormy,120.4,30.56,00:00.0,00:00.0,yes,delayed,3,743.68
4273,ecom express,automobile parts,bike,two day,east,cold,5.1,18.9,00:00.0,00:00.0,no,delivered,5,95.6674
4274,ekart,cosmetics,bike,standard,north,cold,79.7,19.71,00:00.0,00:00.0,no,delivered,3,457.63
4275,delhivery,pharmacy,bike,two day,west,cold,205.5,15.82,00:00.0,00:00.0,no,delivered,4,1074.96
4276,xpressbees,pharmacy,bike,standard,north,cold,112.6,30.92,00:00.0,00:00.0,no,delivered,5,655.76
4277,delhivery,clothing,van,express,central,stormy,190.2,17.74,00:00.0,00:00.0,yes,delayed,2,1054.22
4278,xpressbees,documents,bike,express,north,clear,196.8,14.98,00:00.0,00:00.0,yes,delayed,3,1078.94
4279,xpressbees,groceries,scooter,express,north,stormy,293.7,19.94,00:00.0,00:00.0,yes,delayed,3,1578.32
4280,amazon logistics,fragile items,truck,same day,north,stormy,128.7,39.55,00:00.0,00:00.0,no,delivered,5,862.15
4281,fedex,fragile items,ev van,two day,north,cold,178,35.11,00:00.0,00:00.0,no,delivered,3,995.33
4282,ecom express,pharmacy,ev bike,two day,north,foggy,215.6,12.09,00:00.0,00:00.0,no,delivered,4,1114.27
4283,blue dart,electronics,scooter,same day,central,hot,203.2,43.96,00:00.0,00:00.0,no,delivered,4,1247.88
4284,dhl,cosmetics,bike,standard,west,clear,159.7,3.5,00:00.0,00:00.0,no,delivered,4,809
4285,blue dart,furniture,ev bike,two day,south,rainy,238.5,16.39,00:00.0,00:00.0,no,delivered,5,1241.67
4286,xpressbees,pharmacy,ev bike,express,south,cold,196.8,4.42,00:00.0,00:00.0,yes,delayed,2,1047.26
4287,xpressbees,groceries,ev van,same day,south,clear,201,28.65,00:00.0,00:00.0,yes,delayed,2,1190.95
4288,amazon logistics,cosmetics,van,two day,east,cold,86.5,44.8,00:00.0,00:00.0,no,delivered,5,566.9
4289,xpressbees,clothing,bike,same day,south,stormy,238.2,4.25,00:00.0,00:00.0,yes,delayed,3,1303.75
4290,ekart,clothing,ev van,standard,east,hot,169.5,30.01,00:00.0,00:00.0,no,delivered,5,937.53
4291,delhivery,clothing,scooter,express,south,cold,253.6,38.9,00:00.0,00:00.0,yes,delayed,2,1434.7
4292,ecom express,automobile parts,van,two day,south,rainy,48,29.12,00:00.0,00:00.0,no,delivered,5,327.36
4293,fedex,electronics,van,two day,east,foggy,117.5,43.42,00:00.0,00:00.0,no,delivered,5,717.76
4294,delhivery,documents,ev van,same day,north,clear,210.5,25.37,00:00.0,00:00.0,no,delivered,5,1228.61
4295,ecom express,groceries,van,express,east,stormy,272.4,19.29,00:00.0,00:00.0,yes,delayed,3,1469.87
4296,ecom express,fragile items,truck,two day,east,rainy,260,6.12,00:00.0,00:00.0,no,delivered,5,1318.36
4297,fedex,groceries,truck,same day,north,hot,183.6,28.47,00:00.0,00:00.0,no,delivered,4,1103.41
4298,xpressbees,automobile parts,ev van,same day,central,stormy,221.6,9.87,00:00.0,00:00.0,yes,delayed,3,1237.61
4299,delhivery,automobile parts,ev van,two day,central,foggy,123.8,33.72,00:00.0,00:00.0,no,delivered,3,720.16
4300,delhivery,pharmacy,truck,two day,west,rainy,52.4,37.02,00:00.0,00:00.0,no,delivered,5,373.06
4301,ekart,groceries,bike,two day,central,foggy,146.7,19.67,00:00.0,00:00.0,no,delivered,5,792.51
4302,shadowfax,pharmacy,van,same day,central,hot,286.5,26.72,00:00.0,00:00.0,yes,delayed,2,1612.66
4303,blue dart,cosmetics,truck,standard,west,clear,112.8,37.3,00:00.0,00:00.0,no,delivered,3,675.9
4304,delhivery,electronics,ev bike,express,south,cold,159,27.46,00:00.0,00:00.0,yes,delayed,2,927.38
4305,xpressbees,fragile items,ev bike,standard,south,foggy,283,13.54,00:00.0,00:00.0,no,delivered,5,1455.62
4306,xpressbees,groceries,van,two day,central,rainy,31.3,40.75,00:00.0,00:00.0,no,delivered,4,278.75
4307,xpressbees,fragile items,ev bike,express,east,rainy,16.5,43.06,00:00.0,00:00.0,yes,delayed,2,261.68
4308,amazon logistics,pharmacy,scooter,standard,west,cold,186.4,28.26,00:00.0,00:00.0,no,delivered,4,1016.78
4309,amazon logistics,fragile items,truck,same day,central,stormy,105.1,3.98,00:00.0,00:00.0,no,delivered,4,637.44
4310,shadowfax,electronics,van,same day,central,foggy,199.7,24.75,00:00.0,00:00.0,no,delivered,3,1172.75
4311,fedex,electronics,ev bike,standard,west,stormy,119.1,48.7,00:00.0,00:00.0,no,delivered,4,741.6
4312,amazon logistics,clothing,ev van,express,south,foggy,153.7,39.96,00:00.0,00:00.0,yes,delayed,2,938.38
4313,dhl,fragile items,ev bike,express,north,rainy,289.8,38.76,00:00.0,00:00.0,no,delivered,3,1615.28
4314,delhivery,automobile parts,ev bike,two day,central,rainy,140.8,28.55,00:00.0,00:00.0,no,delivered,4,789.65
4315,xpressbees,automobile parts,ev bike,standard,north,clear,203.7,13.68,00:00.0,00:00.0,no,delivered,3,1059.54
4316,ekart,documents,scooter,two day,east,clear,297.1,10.45,00:00.0,00:00.0,no,delivered,4,1526.35
4317,ecom express,documents,scooter,standard,south,stormy,120.1,21.93,00:00.0,00:00.0,no,delivered,4,666.29
4318,dhl,groceries,ev van,two day,east,hot,3.7,1.93,00:00.0,00:00.0,no,delivered,5,95.6674
4319,amazon logistics,fragile items,truck,standard,central,foggy,211.4,44.71,00:00.0,00:00.0,no,delivered,5,1191.13
4320,delhivery,documents,van,standard,east,hot,192.9,10.85,00:00.0,00:00.0,no,delivered,4,997.05
4321,shadowfax,furniture,truck,express,north,foggy,107,27.57,00:00.0,00:00.0,yes,failed,2,667.71
4322,fedex,pharmacy,bike,two day,east,hot,219.7,33.77,00:00.0,00:00.0,no,delivered,3,1199.81
4323,fedex,groceries,bike,express,north,hot,229.6,16.54,00:00.0,00:00.0,yes,failed,1,1247.62
4324,ekart,furniture,bike,two day,central,rainy,69.8,43.24,00:00.0,00:00.0,no,delivered,5,478.72
4325,ecom express,pharmacy,truck,express,north,stormy,58.9,2.22,00:00.0,00:00.0,yes,delayed,2,351.16
4326,dhl,fragile items,bike,express,central,hot,204.7,37.65,00:00.0,00:00.0,no,delivered,5,1186.45
4327,amazon logistics,clothing,bike,same day,south,stormy,128.5,22.82,00:00.0,00:00.0,no,delivered,3,810.96
4328,dhl,furniture,ev bike,standard,west,stormy,38.5,10.91,00:00.0,00:00.0,no,delivered,5,225.23
4329,delhivery,clothing,ev bike,standard,central,rainy,34.4,16.12,00:00.0,00:00.0,no,delivered,4,220.36
4330,amazon logistics,electronics,scooter,express,north,foggy,3.6,7.17,00:00.0,00:00.0,yes,delayed,3,95.6674
4331,blue dart,pharmacy,ev bike,two day,central,clear,25,0.86,00:00.0,00:00.0,no,delivered,5,127.58
4332,ekart,furniture,bike,standard,east,rainy,202.2,32.91,00:00.0,00:00.0,no,delivered,4,1109.73
4333,amazon logistics,documents,van,two day,east,stormy,281.3,1.25,00:00.0,00:00.0,no,delivered,5,1410.25
4334,ecom express,electronics,van,same day,south,stormy,238.9,48.73,00:00.0,00:00.0,yes,delayed,3,1440.69
4335,ecom express,automobile parts,van,express,central,foggy,144.9,12.33,00:00.0,00:00.0,yes,delayed,2,811.49
4336,dhl,fragile items,ev van,standard,west,cold,208.7,48.11,00:00.0,00:00.0,no,delivered,3,1187.83
4337,xpressbees,automobile parts,bike,same day,south,foggy,177.5,46.15,00:00.0,00:00.0,yes,delayed,3,1125.95
4338,ekart,clothing,truck,express,north,hot,70.4,20.51,00:00.0,00:00.0,no,delivered,5,463.53
4339,xpressbees,electronics,scooter,standard,central,foggy,120.4,30.82,00:00.0,00:00.0,no,delivered,4,694.46
4340,fedex,clothing,van,same day,west,cold,144,20.69,00:00.0,00:00.0,no,delivered,3,882.07
4341,delhivery,electronics,scooter,two day,north,cold,82.3,16.17,00:00.0,00:00.0,no,delivered,3,460.01
4342,dhl,furniture,ev bike,express,east,clear,282.1,48.85,00:00.0,00:00.0,yes,delayed,3,1607.05
4343,fedex,pharmacy,bike,express,south,cold,84.2,43.74,00:00.0,00:00.0,yes,delayed,2,602.22
4344,ekart,clothing,bike,two day,south,stormy,208.7,14.37,00:00.0,00:00.0,no,delivered,5,1086.61
4345,dhl,groceries,scooter,express,east,hot,99.1,14.68,00:00.0,00:00.0,no,delivered,4,589.54
4346,fedex,furniture,ev van,standard,north,foggy,144.1,35.05,00:00.0,00:00.0,no,delivered,5,825.65
4347,delhivery,documents,bike,two day,south,clear,212.1,9.93,00:00.0,00:00.0,no,delivered,5,1090.29
4348,blue dart,furniture,scooter,same day,north,foggy,228.7,30.44,00:00.0,00:00.0,no,delivered,4,1334.82
4349,xpressbees,pharmacy,van,two day,central,rainy,71,10.61,00:00.0,00:00.0,no,delivered,5,386.83
4350,dhl,automobile parts,bike,two day,central,foggy,164.9,18.57,00:00.0,00:00.0,no,delivered,4,880.21
4351,shadowfax,documents,truck,two day,north,foggy,191.9,10.93,00:00.0,00:00.0,no,delivered,4,992.29
4352,shadowfax,electronics,van,express,east,stormy,11.5,20.98,00:00.0,00:00.0,yes,delayed,2,170.44
4353,fedex,fragile items,truck,same day,south,rainy,227.6,24.2,00:00.0,00:00.0,yes,delayed,3,1310.6
4354,dhl,pharmacy,bike,express,east,hot,188,32.93,00:00.0,00:00.0,no,delivered,4,1088.79
4355,fedex,furniture,scooter,two day,east,clear,192.4,22.7,00:00.0,00:00.0,no,delivered,3,1030.1
4356,amazon logistics,cosmetics,scooter,two day,north,stormy,61.8,42.25,00:00.0,00:00.0,no,delivered,5,435.75
4357,ecom express,automobile parts,ev bike,same day,west,cold,148.3,4.51,00:00.0,00:00.0,no,delivered,5,855.03
4358,ekart,clothing,ev bike,express,west,hot,171.1,18.21,00:00.0,00:00.0,yes,delayed,3,960.13
4359,xpressbees,fragile items,bike,two day,north,foggy,104.5,43.92,00:00.0,00:00.0,no,delivered,3,654.26
4360,ecom express,pharmacy,van,two day,south,foggy,205.6,2.88,00:00.0,00:00.0,no,delivered,5,1036.64
4361,delhivery,pharmacy,ev bike,standard,north,stormy,12.8,39.38,00:00.0,00:00.0,no,delivered,3,182.14
4362,amazon logistics,fragile items,bike,two day,south,foggy,152.5,0.67,00:00.0,00:00.0,no,delivered,5,763.22
4363,fedex,documents,bike,express,east,cold,18.8,19.24,00:00.0,00:00.0,no,delivered,5,201.72
4364,ecom express,fragile items,truck,express,west,clear,131.9,42.54,00:00.0,00:00.0,yes,delayed,2,837.12
4365,shadowfax,pharmacy,truck,express,west,hot,267.6,10.49,00:00.0,00:00.0,yes,delayed,2,1419.47
4366,amazon logistics,automobile parts,ev bike,two day,north,clear,135.4,7.55,00:00.0,00:00.0,no,delivered,5,699.65
4367,blue dart,furniture,van,express,east,cold,294.5,14.66,00:00.0,00:00.0,no,delivered,3,1566.48
